x,y,vx,vy,Paddle.y
621,415,-3,3,364
618,418,-3,3,364
615,421,-3,3,364
612,424,-3,3,364
609,427,-3,3,364
606,430,-3,3,364
603,433,-3,3,364
600,436,-3,3,364
597,439,-3,3,364
594,442,-3,3,364
591,445,-3,3,364
588,448,-3,3,364
585,451,-3,3,364
582,454,-3,3,364
579,457,-3,3,364
576,460,-3,3,364
573,463,-3,3,364
570,466,-3,3,364
567,469,-3,3,364
564,472,-3,3,364
561,475,-3,3,364
558,478,-3,3,364
555,475,-3,-3,364
552,472,-3,-3,364
549,469,-3,-3,364
546,466,-3,-3,364
543,463,-3,-3,364
540,460,-3,-3,364
537,457,-3,-3,364
534,454,-3,-3,364
531,451,-3,-3,364
528,448,-3,-3,364
525,445,-3,-3,364
522,442,-3,-3,364
519,439,-3,-3,364
516,436,-3,-3,364
513,433,-3,-3,364
510,430,-3,-3,364
507,427,-3,-3,364
504,424,-3,-3,364
501,421,-3,-3,364
498,418,-3,-3,364
495,415,-3,-3,364
492,412,-3,-3,364
489,409,-3,-3,364
486,406,-3,-3,364
483,403,-3,-3,364
480,400,-3,-3,364
477,397,-3,-3,364
474,394,-3,-3,364
471,391,-3,-3,364
468,388,-3,-3,364
465,385,-3,-3,364
462,382,-3,-3,364
459,379,-3,-3,364
456,376,-3,-3,364
453,373,-3,-3,364
450,370,-3,-3,364
447,367,-3,-3,364
444,364,-3,-3,364
441,361,-3,-3,364
438,358,-3,-3,364
435,355,-3,-3,364
432,352,-3,-3,364
429,349,-3,-3,364
426,346,-3,-3,364
423,343,-3,-3,364
420,340,-3,-3,364
417,337,-3,-3,364
414,334,-3,-3,364
411,331,-3,-3,364
408,328,-3,-3,364
405,325,-3,-3,364
402,322,-3,-3,364
399,319,-3,-3,364
396,316,-3,-3,364
393,313,-3,-3,364
390,310,-3,-3,364
387,307,-3,-3,364
384,304,-3,-3,364
381,301,-3,-3,364
378,298,-3,-3,364
375,295,-3,-3,364
372,292,-3,-3,364
369,289,-3,-3,364
366,286,-3,-3,364
363,283,-3,-3,364
360,280,-3,-3,364
357,277,-3,-3,364
354,274,-3,-3,364
351,271,-3,-3,364
348,268,-3,-3,364
345,265,-3,-3,364
342,262,-3,-3,364
339,259,-3,-3,364
336,256,-3,-3,364
333,253,-3,-3,364
330,250,-3,-3,364
327,247,-3,-3,364
324,244,-3,-3,364
321,241,-3,-3,364
318,238,-3,-3,364
315,235,-3,-3,364
312,232,-3,-3,364
309,229,-3,-3,364
306,226,-3,-3,364
303,223,-3,-3,364
300,220,-3,-3,364
297,217,-3,-3,365
294,214,-3,-3,362
291,211,-3,-3,358
288,208,-3,-3,356
285,205,-3,-3,354
282,202,-3,-3,353
279,199,-3,-3,352
276,196,-3,-3,352
273,193,-3,-3,352
270,190,-3,-3,352
267,187,-3,-3,352
264,184,-3,-3,352
261,181,-3,-3,352
258,178,-3,-3,352
255,175,-3,-3,352
252,172,-3,-3,352
249,169,-3,-3,352
246,166,-3,-3,352
243,163,-3,-3,352
240,160,-3,-3,352
237,157,-3,-3,352
234,154,-3,-3,352
231,151,-3,-3,352
228,148,-3,-3,352
225,145,-3,-3,352
222,142,-3,-3,352
219,139,-3,-3,352
216,136,-3,-3,352
213,133,-3,-3,352
210,130,-3,-3,352
207,127,-3,-3,352
204,124,-3,-3,352
201,121,-3,-3,352
198,118,-3,-3,352
195,115,-3,-3,352
192,112,-3,-3,352
189,109,-3,-3,352
186,106,-3,-3,352
183,103,-3,-3,352
180,100,-3,-3,352
177,97,-3,-3,352
174,94,-3,-3,352
171,91,-3,-3,352
168,88,-3,-3,352
165,85,-3,-3,352
162,82,-3,-3,352
159,79,-3,-3,352
156,76,-3,-3,352
153,73,-3,-3,352
150,70,-3,-3,352
147,67,-3,-3,352
144,64,-3,-3,352
141,61,-3,-3,352
138,58,-3,-3,352
135,55,-3,-3,352
132,52,-3,-3,352
129,49,-3,-3,352
126,46,-3,-3,352
123,43,-3,-3,352
120,40,-3,-3,352
117,37,-3,-3,352
114,34,-3,-3,352
111,31,-3,-3,352
108,28,-3,-3,352
105,25,-3,-3,352
102,22,-3,-3,352
99,25,-3,3,352
96,28,-3,3,352
93,31,-3,3,352
90,34,-3,3,352
87,37,-3,3,352
84,40,-3,3,352
81,43,-3,3,352
78,46,-3,3,352
75,49,-3,3,352
72,52,-3,3,352
69,55,-3,3,352
66,58,-3,3,352
63,61,-3,3,352
60,64,-3,3,352
57,67,-3,3,352
54,70,-3,3,352
51,73,-3,3,352
48,76,-3,3,352
45,79,-3,3,352
42,82,-3,3,352
39,85,-3,3,352
36,88,-3,3,352
33,91,-3,3,352
30,94,-3,3,352
27,97,-3,3,352
24,100,-3,3,352
21,103,-3,3,352
24,106,3,3,352
27,109,3,3,352
30,112,3,3,352
33,115,3,3,352
36,118,3,3,352
39,121,3,3,352
42,124,3,3,352
45,127,3,3,352
48,130,3,3,352
51,133,3,3,352
54,136,3,3,352
57,139,3,3,352
60,142,3,3,352
63,145,3,3,352
66,148,3,3,352
69,151,3,3,352
72,154,3,3,352
75,157,3,3,352
78,160,3,3,352
81,163,3,3,352
84,166,3,3,352
87,169,3,3,352
90,172,3,3,352
93,175,3,3,352
96,178,3,3,352
99,181,3,3,352
102,184,3,3,352
105,187,3,3,352
108,190,3,3,352
111,193,3,3,352
114,196,3,3,352
117,199,3,3,352
120,202,3,3,352
123,205,3,3,352
126,208,3,3,352
129,211,3,3,352
132,214,3,3,352
135,217,3,3,352
138,220,3,3,352
141,223,3,3,352
144,226,3,3,352
147,229,3,3,352
150,232,3,3,352
153,235,3,3,352
156,238,3,3,352
159,241,3,3,352
162,244,3,3,352
165,247,3,3,352
168,250,3,3,352
171,253,3,3,352
174,256,3,3,352
177,259,3,3,352
180,262,3,3,352
183,265,3,3,352
186,268,3,3,352
189,271,3,3,352
192,274,3,3,352
195,277,3,3,352
198,280,3,3,352
201,283,3,3,352
204,286,3,3,352
207,289,3,3,352
210,292,3,3,352
213,295,3,3,352
216,298,3,3,352
219,301,3,3,352
222,304,3,3,352
225,307,3,3,352
228,310,3,3,352
231,313,3,3,352
234,316,3,3,352
237,319,3,3,352
240,322,3,3,352
243,325,3,3,352
246,328,3,3,352
249,331,3,3,352
252,334,3,3,352
255,337,3,3,352
258,340,3,3,352
261,343,3,3,352
264,346,3,3,352
267,349,3,3,352
270,352,3,3,352
273,355,3,3,352
276,358,3,3,352
279,361,3,3,352
282,364,3,3,352
285,367,3,3,352
288,370,3,3,352
291,373,3,3,352
294,376,3,3,352
297,379,3,3,352
300,382,3,3,352
303,385,3,3,352
306,388,3,3,352
309,391,3,3,352
312,394,3,3,349
315,397,3,3,342
318,400,3,3,337
321,403,3,3,334
324,406,3,3,332
327,409,3,3,330
330,412,3,3,328
333,415,3,3,327
336,418,3,3,326
339,421,3,3,325
342,424,3,3,325
345,427,3,3,324
348,430,3,3,324
351,433,3,3,324
354,436,3,3,324
357,439,3,3,324
360,442,3,3,324
363,445,3,3,324
366,448,3,3,324
369,451,3,3,324
372,454,3,3,324
375,457,3,3,324
378,460,3,3,324
381,463,3,3,323
384,466,3,3,321
387,469,3,3,320
390,472,3,3,319
393,475,3,3,317
396,478,3,3,316
399,475,3,-3,316
402,472,3,-3,315
405,469,3,-3,314
408,466,3,-3,314
411,463,3,-3,312
414,460,3,-3,310
417,457,3,-3,309
420,454,3,-3,309
423,451,3,-3,309
426,448,3,-3,309
429,445,3,-3,308
432,442,3,-3,308
435,439,3,-3,308
438,436,3,-3,308
441,433,3,-3,308
444,430,3,-3,308
447,427,3,-3,308
450,424,3,-3,308
453,421,3,-3,308
456,418,3,-3,308
459,415,3,-3,308
462,412,3,-3,308
465,409,3,-3,308
468,406,3,-3,308
471,403,3,-3,304
474,400,3,-3,301
477,397,3,-3,299
480,394,3,-3,296
483,391,3,-3,296
486,388,3,-3,295
489,385,3,-3,295
492,382,3,-3,295
495,379,3,-3,294
498,376,3,-3,292
501,373,3,-3,290
504,370,3,-3,288
507,367,3,-3,285
510,364,3,-3,284
513,361,3,-3,282
516,358,3,-3,281
519,355,3,-3,281
522,352,3,-3,281
525,349,3,-3,281
528,346,3,-3,280
531,343,3,-3,280
534,340,3,-3,280
537,337,3,-3,280
540,334,3,-3,280
543,331,3,-3,280
546,328,3,-3,279
549,325,3,-3,279
552,322,3,-3,279
555,319,3,-3,278
558,316,3,-3,277
561,313,3,-3,276
564,310,3,-3,276
567,307,3,-3,274
570,304,3,-3,273
573,301,3,-3,272
576,298,3,-3,271
579,295,3,-3,270
582,292,3,-3,266
585,289,3,-3,262
588,286,3,-3,255
591,283,3,-3,251
594,280,3,-3,246
597,277,3,-3,243
600,274,3,-3,242
603,271,3,-3,241
606,268,3,-3,241
609,265,3,-3,240
612,262,3,-3,240
615,259,3,-3,240
618,256,3,-3,240
621,253,3,-3,240
624,250,3,-3,240
627,247,3,-3,240
630,244,3,-3,240
633,241,3,-3,240
636,238,3,-3,240
639,235,3,-3,238
642,232,3,-3,238
645,229,3,-3,236
648,226,3,-3,235
651,223,3,-3,234
654,220,3,-3,230
657,217,3,-3,224
660,214,3,-3,211
663,211,3,-3,202
666,208,3,-3,197
669,205,3,-3,193
666,202,-3,-3,191
663,199,-3,-3,184
660,196,-3,-3,181
657,193,-3,-3,179
654,190,-3,-3,178
651,187,-3,-3,176
648,184,-3,-3,176
645,181,-3,-3,176
642,178,-3,-3,176
639,175,-3,-3,176
636,172,-3,-3,176
633,169,-3,-3,176
630,166,-3,-3,176
627,163,-3,-3,176
624,160,-3,-3,176
621,157,-3,-3,176
618,154,-3,-3,176
615,151,-3,-3,176
612,148,-3,-3,176
609,145,-3,-3,176
606,142,-3,-3,176
603,139,-3,-3,176
600,136,-3,-3,176
597,133,-3,-3,176
594,130,-3,-3,176
591,127,-3,-3,176
588,124,-3,-3,176
585,121,-3,-3,176
582,118,-3,-3,176
579,115,-3,-3,176
576,112,-3,-3,176
573,109,-3,-3,176
570,106,-3,-3,176
567,103,-3,-3,176
564,100,-3,-3,176
561,97,-3,-3,176
558,94,-3,-3,176
555,91,-3,-3,176
552,88,-3,-3,176
549,85,-3,-3,176
546,82,-3,-3,176
543,79,-3,-3,176
540,76,-3,-3,176
537,73,-3,-3,176
534,70,-3,-3,176
531,67,-3,-3,176
528,64,-3,-3,176
525,61,-3,-3,176
522,58,-3,-3,176
519,55,-3,-3,176
516,52,-3,-3,176
513,49,-3,-3,176
510,46,-3,-3,176
507,43,-3,-3,176
504,40,-3,-3,176
501,37,-3,-3,176
498,34,-3,-3,176
495,31,-3,-3,176
492,28,-3,-3,176
489,25,-3,-3,176
486,22,-3,-3,176
483,25,-3,3,176
480,28,-3,3,176
477,31,-3,3,176
474,34,-3,3,176
471,37,-3,3,176
468,40,-3,3,176
465,43,-3,3,176
462,46,-3,3,176
459,49,-3,3,176
456,52,-3,3,176
453,55,-3,3,176
450,58,-3,3,176
447,61,-3,3,176
444,64,-3,3,176
441,67,-3,3,176
438,70,-3,3,176
435,73,-3,3,176
432,76,-3,3,176
429,79,-3,3,176
426,82,-3,3,176
423,85,-3,3,176
420,88,-3,3,176
417,91,-3,3,176
414,94,-3,3,176
411,97,-3,3,176
408,100,-3,3,176
405,103,-3,3,176
402,106,-3,3,176
399,109,-3,3,176
396,112,-3,3,176
393,115,-3,3,176
390,118,-3,3,176
387,121,-3,3,176
384,124,-3,3,176
381,127,-3,3,176
378,130,-3,3,176
375,133,-3,3,176
372,136,-3,3,176
369,139,-3,3,176
366,142,-3,3,176
363,145,-3,3,176
360,148,-3,3,176
357,151,-3,3,176
354,154,-3,3,176
351,157,-3,3,176
348,160,-3,3,176
345,163,-3,3,176
342,166,-3,3,176
339,169,-3,3,176
336,172,-3,3,176
333,175,-3,3,176
330,178,-3,3,176
327,181,-3,3,176
324,184,-3,3,176
321,187,-3,3,176
318,190,-3,3,176
315,193,-3,3,176
312,196,-3,3,176
309,199,-3,3,176
306,202,-3,3,176
303,205,-3,3,176
300,208,-3,3,176
297,211,-3,3,176
294,214,-3,3,176
291,217,-3,3,176
288,220,-3,3,176
285,223,-3,3,176
282,226,-3,3,176
279,229,-3,3,176
276,232,-3,3,176
273,235,-3,3,176
270,238,-3,3,176
267,241,-3,3,176
264,244,-3,3,176
261,247,-3,3,176
258,250,-3,3,176
255,253,-3,3,176
252,256,-3,3,176
249,259,-3,3,176
246,262,-3,3,176
243,265,-3,3,176
240,268,-3,3,176
237,271,-3,3,176
234,274,-3,3,176
231,277,-3,3,176
228,280,-3,3,176
225,283,-3,3,176
222,286,-3,3,176
219,289,-3,3,176
216,292,-3,3,176
213,295,-3,3,176
210,298,-3,3,176
207,301,-3,3,176
204,304,-3,3,176
201,307,-3,3,176
198,310,-3,3,176
195,313,-3,3,176
192,316,-3,3,176
189,319,-3,3,176
186,322,-3,3,176
183,325,-3,3,176
180,328,-3,3,176
177,331,-3,3,176
174,334,-3,3,176
171,337,-3,3,176
168,340,-3,3,176
165,343,-3,3,176
162,346,-3,3,176
159,349,-3,3,176
156,352,-3,3,176
153,355,-3,3,176
150,358,-3,3,176
147,361,-3,3,176
144,364,-3,3,176
141,367,-3,3,176
138,370,-3,3,176
135,373,-3,3,176
132,376,-3,3,176
129,379,-3,3,176
126,382,-3,3,176
123,385,-3,3,176
120,388,-3,3,176
117,391,-3,3,176
114,394,-3,3,176
111,397,-3,3,176
108,400,-3,3,176
105,403,-3,3,176
102,406,-3,3,176
99,409,-3,3,176
96,412,-3,3,176
93,415,-3,3,176
90,418,-3,3,176
87,421,-3,3,176
84,424,-3,3,176
81,427,-3,3,176
78,430,-3,3,176
75,433,-3,3,176
72,436,-3,3,176
69,439,-3,3,176
66,442,-3,3,176
63,445,-3,3,176
60,448,-3,3,176
57,451,-3,3,176
54,454,-3,3,176
51,457,-3,3,176
48,460,-3,3,176
45,463,-3,3,176
42,466,-3,3,176
39,469,-3,3,176
36,472,-3,3,176
33,475,-3,3,176
30,478,-3,3,176
27,475,-3,-3,176
24,472,-3,-3,176
21,469,-3,-3,176
24,466,3,-3,176
27,463,3,-3,176
30,460,3,-3,176
33,457,3,-3,176
36,454,3,-3,176
39,451,3,-3,176
42,448,3,-3,176
45,445,3,-3,176
48,442,3,-3,176
51,439,3,-3,176
54,436,3,-3,175
57,433,3,-3,174
60,430,3,-3,169
63,427,3,-3,161
66,424,3,-3,159
69,421,3,-3,156
72,418,3,-3,155
75,415,3,-3,154
78,412,3,-3,154
81,409,3,-3,153
84,406,3,-3,153
87,403,3,-3,153
90,400,3,-3,153
93,397,3,-3,153
96,394,3,-3,153
99,391,3,-3,153
102,388,3,-3,153
105,385,3,-3,153
108,382,3,-3,153
111,379,3,-3,153
114,376,3,-3,153
117,373,3,-3,153
120,370,3,-3,153
123,367,3,-3,153
126,364,3,-3,153
129,361,3,-3,153
132,358,3,-3,153
135,355,3,-3,153
138,352,3,-3,153
141,349,3,-3,153
144,346,3,-3,153
147,343,3,-3,153
150,340,3,-3,153
153,337,3,-3,153
156,334,3,-3,153
159,331,3,-3,153
162,328,3,-3,153
165,325,3,-3,153
168,322,3,-3,153
171,319,3,-3,153
174,316,3,-3,153
177,313,3,-3,153
180,310,3,-3,153
183,307,3,-3,153
186,304,3,-3,153
189,301,3,-3,153
192,298,3,-3,153
195,295,3,-3,153
198,292,3,-3,153
201,289,3,-3,153
204,286,3,-3,153
207,283,3,-3,153
210,280,3,-3,153
213,277,3,-3,153
216,274,3,-3,153
219,271,3,-3,153
222,268,3,-3,153
225,265,3,-3,153
228,262,3,-3,153
231,259,3,-3,153
234,256,3,-3,153
237,253,3,-3,153
240,250,3,-3,153
243,247,3,-3,153
246,244,3,-3,153
249,241,3,-3,153
252,238,3,-3,153
255,235,3,-3,153
258,232,3,-3,153
261,229,3,-3,153
264,226,3,-3,153
267,223,3,-3,153
270,220,3,-3,153
273,217,3,-3,153
276,214,3,-3,153
279,211,3,-3,153
282,208,3,-3,153
285,205,3,-3,153
288,202,3,-3,153
291,199,3,-3,153
294,196,3,-3,153
297,193,3,-3,153
300,190,3,-3,153
303,187,3,-3,153
306,184,3,-3,153
309,181,3,-3,153
312,178,3,-3,153
315,175,3,-3,153
318,172,3,-3,153
321,169,3,-3,153
324,166,3,-3,153
327,163,3,-3,153
330,160,3,-3,153
333,157,3,-3,153
336,154,3,-3,153
339,151,3,-3,153
342,148,3,-3,153
345,145,3,-3,153
348,142,3,-3,153
351,139,3,-3,153
354,136,3,-3,153
357,133,3,-3,153
360,130,3,-3,153
363,127,3,-3,153
366,124,3,-3,153
369,121,3,-3,153
372,118,3,-3,153
375,115,3,-3,153
378,112,3,-3,153
381,109,3,-3,153
384,106,3,-3,153
387,103,3,-3,153
390,100,3,-3,153
393,97,3,-3,153
396,94,3,-3,153
399,91,3,-3,153
402,88,3,-3,153
405,85,3,-3,153
408,82,3,-3,153
411,79,3,-3,153
414,76,3,-3,153
417,73,3,-3,153
420,70,3,-3,153
423,67,3,-3,153
426,64,3,-3,153
429,61,3,-3,153
432,58,3,-3,153
435,55,3,-3,153
438,52,3,-3,153
441,49,3,-3,153
444,46,3,-3,153
447,43,3,-3,153
450,40,3,-3,153
453,37,3,-3,153
456,34,3,-3,153
459,31,3,-3,153
462,28,3,-3,153
465,25,3,-3,153
468,22,3,-3,153
471,25,3,3,153
474,28,3,3,153
477,31,3,3,153
480,34,3,3,153
483,37,3,3,153
486,40,3,3,153
489,43,3,3,153
492,46,3,3,153
495,49,3,3,153
498,52,3,3,153
501,55,3,3,153
504,58,3,3,153
507,61,3,3,153
510,64,3,3,153
513,67,3,3,153
516,70,3,3,153
519,73,3,3,153
522,76,3,3,159
525,79,3,3,162
528,82,3,3,165
531,85,3,3,166
534,88,3,3,168
537,91,3,3,168
540,94,3,3,168
543,97,3,3,168
546,100,3,3,168
549,103,3,3,169
552,106,3,3,172
555,109,3,3,173
558,112,3,3,175
561,115,3,3,176
564,118,3,3,177
567,121,3,3,178
570,124,3,3,179
573,127,3,3,180
576,130,3,3,181
579,133,3,3,183
582,136,3,3,184
585,139,3,3,185
588,142,3,3,187
591,145,3,3,190
594,148,3,3,192
597,151,3,3,196
600,154,3,3,199
603,157,3,3,204
606,160,3,3,208
609,163,3,3,212
612,166,3,3,213
615,169,3,3,214
618,172,3,3,215
621,175,3,3,218
624,178,3,3,219
627,181,3,3,221
630,184,3,3,222
633,187,3,3,223
636,190,3,3,223
639,193,3,3,223
642,196,3,3,223
645,199,3,3,223
648,202,3,3,223
651,205,3,3,223
654,208,3,3,223
657,211,3,3,223
660,214,3,3,223
663,217,3,3,223
666,220,3,3,223
669,223,3,3,223
666,226,-3,3,223
663,229,-3,3,223
660,232,-3,3,223
657,235,-3,3,223
654,238,-3,3,223
651,241,-3,3,223
648,244,-3,3,223
645,247,-3,3,223
642,250,-3,3,223
639,253,-3,3,224
636,256,-3,3,225
633,259,-3,3,225
630,262,-3,3,225
627,265,-3,3,225
624,268,-3,3,225
621,271,-3,3,225
618,274,-3,3,225
615,277,-3,3,225
612,280,-3,3,225
609,283,-3,3,225
606,286,-3,3,225
603,289,-3,3,225
600,292,-3,3,225
597,295,-3,3,225
594,298,-3,3,225
591,301,-3,3,225
588,304,-3,3,225
585,307,-3,3,225
582,310,-3,3,225
579,313,-3,3,225
576,316,-3,3,225
573,319,-3,3,225
570,322,-3,3,225
567,325,-3,3,225
564,328,-3,3,225
561,331,-3,3,225
558,334,-3,3,225
555,337,-3,3,225
552,340,-3,3,225
549,343,-3,3,225
546,346,-3,3,225
543,349,-3,3,225
540,352,-3,3,225
537,355,-3,3,225
534,358,-3,3,225
531,361,-3,3,225
528,364,-3,3,225
525,367,-3,3,225
522,370,-3,3,225
519,373,-3,3,225
516,376,-3,3,225
513,379,-3,3,225
510,382,-3,3,225
507,385,-3,3,225
504,388,-3,3,225
501,391,-3,3,225
498,394,-3,3,225
495,397,-3,3,225
492,400,-3,3,225
489,403,-3,3,225
486,406,-3,3,225
483,409,-3,3,225
480,412,-3,3,225
477,415,-3,3,225
474,418,-3,3,225
471,421,-3,3,225
468,424,-3,3,225
465,427,-3,3,225
462,430,-3,3,225
459,433,-3,3,225
456,436,-3,3,225
453,439,-3,3,225
450,442,-3,3,225
447,445,-3,3,225
444,448,-3,3,225
441,451,-3,3,225
438,454,-3,3,225
435,457,-3,3,225
432,460,-3,3,225
429,463,-3,3,225
426,466,-3,3,225
423,469,-3,3,225
420,472,-3,3,225
417,475,-3,3,225
414,478,-3,3,225
411,475,-3,-3,225
408,472,-3,-3,225
405,469,-3,-3,225
402,466,-3,-3,225
399,463,-3,-3,225
396,460,-3,-3,225
393,457,-3,-3,225
390,454,-3,-3,225
387,451,-3,-3,225
384,448,-3,-3,225
381,445,-3,-3,225
378,442,-3,-3,225
375,439,-3,-3,225
372,436,-3,-3,225
369,433,-3,-3,225
366,430,-3,-3,225
363,427,-3,-3,225
360,424,-3,-3,225
357,421,-3,-3,225
354,418,-3,-3,225
351,415,-3,-3,225
348,412,-3,-3,225
345,409,-3,-3,225
342,406,-3,-3,225
339,403,-3,-3,225
336,400,-3,-3,225
333,397,-3,-3,225
330,394,-3,-3,225
327,391,-3,-3,225
324,388,-3,-3,225
321,385,-3,-3,225
318,382,-3,-3,225
315,379,-3,-3,225
312,376,-3,-3,225
309,373,-3,-3,225
306,370,-3,-3,225
303,367,-3,-3,225
300,364,-3,-3,225
297,361,-3,-3,225
294,358,-3,-3,225
291,355,-3,-3,225
288,352,-3,-3,225
285,349,-3,-3,225
282,346,-3,-3,225
279,343,-3,-3,225
276,340,-3,-3,225
273,337,-3,-3,225
270,334,-3,-3,225
267,331,-3,-3,225
264,328,-3,-3,225
261,325,-3,-3,225
258,322,-3,-3,225
255,319,-3,-3,225
252,316,-3,-3,225
249,313,-3,-3,225
246,310,-3,-3,225
243,307,-3,-3,225
240,304,-3,-3,225
237,301,-3,-3,225
234,298,-3,-3,225
231,295,-3,-3,225
228,292,-3,-3,225
225,289,-3,-3,225
222,286,-3,-3,225
219,283,-3,-3,225
216,280,-3,-3,225
213,277,-3,-3,225
210,274,-3,-3,225
207,271,-3,-3,225
204,268,-3,-3,225
201,265,-3,-3,225
198,262,-3,-3,225
195,259,-3,-3,225
192,256,-3,-3,225
189,253,-3,-3,225
186,250,-3,-3,225
183,247,-3,-3,225
180,244,-3,-3,225
177,241,-3,-3,225
174,238,-3,-3,225
171,235,-3,-3,225
168,232,-3,-3,225
165,229,-3,-3,225
162,226,-3,-3,225
159,223,-3,-3,225
156,220,-3,-3,225
153,217,-3,-3,225
150,214,-3,-3,225
147,211,-3,-3,225
144,208,-3,-3,225
141,205,-3,-3,225
138,202,-3,-3,225
135,199,-3,-3,225
132,196,-3,-3,225
129,193,-3,-3,225
126,190,-3,-3,225
123,187,-3,-3,225
120,184,-3,-3,225
117,181,-3,-3,225
114,178,-3,-3,225
111,175,-3,-3,225
108,172,-3,-3,225
105,169,-3,-3,225
102,166,-3,-3,225
99,163,-3,-3,225
96,160,-3,-3,225
93,157,-3,-3,225
90,154,-3,-3,225
87,151,-3,-3,225
84,148,-3,-3,225
81,145,-3,-3,225
78,142,-3,-3,225
75,139,-3,-3,225
72,136,-3,-3,225
69,133,-3,-3,225
66,130,-3,-3,223
63,127,-3,-3,219
60,124,-3,-3,216
57,121,-3,-3,215
54,118,-3,-3,214
51,115,-3,-3,214
48,112,-3,-3,214
45,109,-3,-3,214
42,106,-3,-3,214
39,103,-3,-3,214
36,100,-3,-3,213
33,97,-3,-3,212
30,94,-3,-3,211
27,91,-3,-3,210
24,88,-3,-3,209
21,85,-3,-3,207
24,82,3,-3,206
27,79,3,-3,204
30,76,3,-3,203
33,73,3,-3,200
36,70,3,-3,199
39,67,3,-3,197
42,64,3,-3,197
45,61,3,-3,197
48,58,3,-3,196
51,55,3,-3,196
54,52,3,-3,196
57,49,3,-3,196
60,46,3,-3,196
63,43,3,-3,195
66,40,3,-3,195
69,37,3,-3,195
72,34,3,-3,195
75,31,3,-3,195
78,28,3,-3,194
81,25,3,-3,194
84,22,3,-3,194
87,25,3,3,194
90,28,3,3,194
93,31,3,3,194
96,34,3,3,194
99,37,3,3,194
102,40,3,3,194
105,43,3,3,194
108,46,3,3,194
111,49,3,3,194
114,52,3,3,194
117,55,3,3,194
120,58,3,3,194
123,61,3,3,194
126,64,3,3,194
129,67,3,3,194
132,70,3,3,194
135,73,3,3,194
138,76,3,3,194
141,79,3,3,194
144,82,3,3,194
147,85,3,3,194
150,88,3,3,194
153,91,3,3,194
156,94,3,3,194
159,97,3,3,194
162,100,3,3,194
165,103,3,3,194
168,106,3,3,194
171,109,3,3,201
174,112,3,3,208
177,115,3,3,214
180,118,3,3,219
183,121,3,3,222
186,124,3,3,225
189,127,3,3,227
192,130,3,3,229
195,133,3,3,230
198,136,3,3,232
201,139,3,3,233
204,142,3,3,234
207,145,3,3,235
210,148,3,3,236
213,151,3,3,237
216,154,3,3,238
219,157,3,3,240
222,160,3,3,243
225,163,3,3,244
228,166,3,3,244
231,169,3,3,245
234,172,3,3,245
237,175,3,3,246
240,178,3,3,246
243,181,3,3,246
246,184,3,3,246
249,187,3,3,246
252,190,3,3,247
255,193,3,3,248
258,196,3,3,251
261,199,3,3,254
264,202,3,3,259
267,205,3,3,261
270,208,3,3,264
273,211,3,3,267
276,214,3,3,269
279,217,3,3,270
282,220,3,3,273
285,223,3,3,276
288,226,3,3,281
291,229,3,3,285
294,232,3,3,289
297,235,3,3,293
300,238,3,3,295
303,241,3,3,296
306,244,3,3,296
309,247,3,3,297
312,250,3,3,297
315,253,3,3,297
318,256,3,3,297
321,259,3,3,297
324,262,3,3,298
327,265,3,3,299
330,268,3,3,299
333,271,3,3,300
336,274,3,3,300
339,277,3,3,301
342,280,3,3,302
345,283,3,3,302
348,286,3,3,302
351,289,3,3,302
354,292,3,3,302
357,295,3,3,302
360,298,3,3,303
363,301,3,3,303
366,304,3,3,303
369,307,3,3,303
372,310,3,3,303
375,313,3,3,305
378,316,3,3,305
381,319,3,3,305
384,322,3,3,306
387,325,3,3,306
390,328,3,3,306
393,331,3,3,306
396,334,3,3,307
399,337,3,3,308
402,340,3,3,309
405,343,3,3,310
408,346,3,3,311
411,349,3,3,313
414,352,3,3,314
417,355,3,3,314
420,358,3,3,315
423,361,3,3,316
426,364,3,3,318
429,367,3,3,319
432,370,3,3,321
435,373,3,3,322
438,376,3,3,322
441,379,3,3,324
444,382,3,3,325
447,385,3,3,327
450,388,3,3,329
453,391,3,3,330
456,394,3,3,332
459,397,3,3,332
462,400,3,3,333
465,403,3,3,334
468,406,3,3,336
471,409,3,3,337
474,412,3,3,338
477,415,3,3,339
480,418,3,3,339
483,421,3,3,340
486,424,3,3,342
489,427,3,3,342
492,430,3,3,343
495,433,3,3,343
498,436,3,3,343
501,439,3,3,343
504,442,3,3,343
507,445,3,3,345
510,448,3,3,346
513,451,3,3,346
516,454,3,3,346
519,457,3,3,346
522,460,3,3,346
525,463,3,3,346
528,466,3,3,347
531,469,3,3,347
534,472,3,3,347
537,475,3,3,347
540,478,3,3,347
543,475,3,-3,347
546,472,3,-3,347
549,469,3,-3,347
552,466,3,-3,347
555,463,3,-3,347
558,460,3,-3,347
561,457,3,-3,347
564,454,3,-3,347
567,451,3,-3,347
570,448,3,-3,347
573,445,3,-3,347
576,442,3,-3,347
579,439,3,-3,347
582,436,3,-3,347
585,433,3,-3,347
588,430,3,-3,347
591,427,3,-3,347
594,424,3,-3,347
597,421,3,-3,340
600,418,3,-3,334
603,415,3,-3,329
606,412,3,-3,325
609,409,3,-3,323
612,406,3,-3,322
615,403,3,-3,322
618,400,3,-3,322
621,397,3,-3,322
624,394,3,-3,322
627,391,3,-3,322
630,388,3,-3,322
633,385,3,-3,322
636,382,3,-3,322
