x,y,vx,vy,Paddle.y
162,70,6,6,258
168,76,6,6,268
174,82,6,6,275
180,88,6,6,281
186,94,6,6,285
192,100,6,6,288
198,106,6,6,289
204,112,6,6,290
210,118,6,6,290
216,124,6,6,292
222,130,6,6,296
228,136,6,6,300
234,142,6,6,302
240,148,6,6,303
246,154,6,6,304
252,160,6,6,308
258,166,6,6,313
264,172,6,6,317
270,178,6,6,325
276,184,6,6,335
282,190,6,6,344
288,196,6,6,351
294,202,6,6,353
300,208,6,6,354
306,214,6,6,354
312,220,6,6,354
318,226,6,6,354
324,232,6,6,354
330,238,6,6,354
336,244,6,6,354
342,250,6,6,354
348,256,6,6,354
354,262,6,6,354
360,268,6,6,355
366,274,6,6,355
372,280,6,6,355
378,286,6,6,355
384,292,6,6,355
390,298,6,6,355
396,304,6,6,355
402,310,6,6,355
408,316,6,6,355
414,322,6,6,355
420,328,6,6,355
426,334,6,6,355
432,340,6,6,355
438,346,6,6,355
444,352,6,6,355
450,358,6,6,355
456,364,6,6,359
462,370,6,6,363
468,376,6,6,364
474,382,6,6,364
480,388,6,6,364
486,394,6,6,364
492,400,6,6,364
498,406,6,6,364
504,412,6,6,364
510,418,6,6,367
516,424,6,6,371
522,430,6,6,373
528,436,6,6,375
534,442,6,6,375
540,448,6,6,377
546,454,6,6,378
552,460,6,6,378
558,466,6,6,378
564,472,6,6,378
570,478,6,6,378
576,472,6,-6,374
582,466,6,-6,378
588,460,6,-6,378
594,454,6,-6,378
600,448,6,-6,378
606,442,6,-6,378
612,436,6,-6,378
618,430,6,-6,378
624,424,6,-6,376
630,418,6,-6,369
636,412,6,-6,366
642,406,6,-6,365
648,400,6,-6,365
654,394,6,-6,365
660,388,6,-6,365
666,382,6,-6,365
660,376,-6,-6,365
654,370,-6,-6,339
648,364,-6,-6,339
642,358,-6,-6,339
636,352,-6,-6,339
630,346,-6,-6,339
624,340,-6,-6,339
618,334,-6,-6,339
612,328,-6,-6,339
606,322,-6,-6,339
600,316,-6,-6,339
594,310,-6,-6,339
588,304,-6,-6,339
582,298,-6,-6,339
576,292,-6,-6,336
570,286,-6,-6,324
564,280,-6,-6,317
558,274,-6,-6,313
552,268,-6,-6,306
546,262,-6,-6,300
540,256,-6,-6,298
534,250,-6,-6,294
528,244,-6,-6,291
522,238,-6,-6,290
516,232,-6,-6,290
510,226,-6,-6,290
504,220,-6,-6,290
498,214,-6,-6,290
492,208,-6,-6,290
486,202,-6,-6,290
480,196,-6,-6,290
474,190,-6,-6,290
468,184,-6,-6,290
462,178,-6,-6,290
456,172,-6,-6,290
450,166,-6,-6,290
444,160,-6,-6,290
438,154,-6,-6,290
432,148,-6,-6,290
426,142,-6,-6,290
420,136,-6,-6,290
414,130,-6,-6,290
408,124,-6,-6,290
402,118,-6,-6,290
396,112,-6,-6,290
390,106,-6,-6,290
384,100,-6,-6,290
378,94,-6,-6,290
372,88,-6,-6,290
366,82,-6,-6,290
360,76,-6,-6,290
354,70,-6,-6,290
348,64,-6,-6,290
342,58,-6,-6,290
336,52,-6,-6,290
330,46,-6,-6,290
324,40,-6,-6,290
318,34,-6,-6,290
312,28,-6,-6,290
306,22,-6,-6,290
300,28,-6,6,290
294,34,-6,6,290
288,40,-6,6,290
282,46,-6,6,290
276,52,-6,6,290
270,58,-6,6,290
264,64,-6,6,290
258,70,-6,6,290
252,76,-6,6,290
246,82,-6,6,290
240,88,-6,6,290
234,94,-6,6,290
228,100,-6,6,290
222,106,-6,6,290
216,112,-6,6,290
210,118,-6,6,290
204,124,-6,6,290
198,130,-6,6,290
192,136,-6,6,290
186,142,-6,6,290
180,148,-6,6,290
174,154,-6,6,290
168,160,-6,6,290
162,166,-6,6,290
156,172,-6,6,290
150,178,-6,6,290
144,184,-6,6,290
138,190,-6,6,290
132,196,-6,6,290
126,202,-6,6,290
120,208,-6,6,290
114,214,-6,6,290
108,220,-6,6,290
102,226,-6,6,290
96,232,-6,6,291
90,238,-6,6,291
84,244,-6,6,291
78,250,-6,6,291
72,256,-6,6,291
66,262,-6,6,291
60,268,-6,6,291
54,274,-6,6,291
48,280,-6,6,291
42,286,-6,6,291
36,292,-6,6,291
30,298,-6,6,291
24,304,-6,6,291
30,310,6,6,291
36,316,6,6,291
42,322,6,6,291
48,328,6,6,291
54,334,6,6,291
60,340,6,6,291
66,346,6,6,291
72,352,6,6,291
78,358,6,6,291
84,364,6,6,291
90,370,6,6,291
96,376,6,6,291
102,382,6,6,291
108,388,6,6,291
114,394,6,6,291
120,400,6,6,291
126,406,6,6,291
132,412,6,6,291
138,418,6,6,291
144,424,6,6,291
150,430,6,6,291
156,436,6,6,291
162,442,6,6,291
168,448,6,6,291
174,454,6,6,291
180,460,6,6,291
186,466,6,6,291
192,472,6,6,291
198,478,6,6,291
204,472,6,-6,291
210,466,6,-6,291
216,460,6,-6,291
222,454,6,-6,291
228,448,6,-6,291
234,442,6,-6,289
240,436,6,-6,281
246,430,6,-6,273
252,424,6,-6,264
258,418,6,-6,252
264,412,6,-6,243
270,406,6,-6,239
276,400,6,-6,238
282,394,6,-6,238
288,388,6,-6,238
294,382,6,-6,238
300,376,6,-6,238
306,370,6,-6,238
312,364,6,-6,238
318,358,6,-6,238
324,352,6,-6,238
330,346,6,-6,237
336,340,6,-6,235
342,334,6,-6,235
348,328,6,-6,234
354,322,6,-6,233
360,316,6,-6,232
366,310,6,-6,230
372,304,6,-6,228
378,298,6,-6,227
384,292,6,-6,226
390,286,6,-6,224
396,280,6,-6,223
402,274,6,-6,221
408,268,6,-6,219
414,262,6,-6,218
420,256,6,-6,218
426,250,6,-6,218
432,244,6,-6,218
438,238,6,-6,218
444,232,6,-6,218
450,226,6,-6,217
456,220,6,-6,214
462,214,6,-6,211
468,208,6,-6,208
474,202,6,-6,201
480,196,6,-6,189
486,190,6,-6,180
492,184,6,-6,176
498,178,6,-6,171
504,172,6,-6,166
510,166,6,-6,161
516,160,6,-6,154
522,154,6,-6,142
528,148,6,-6,136
534,142,6,-6,129
540,136,6,-6,116
546,130,6,-6,100
552,124,6,-6,92
558,118,6,-6,89
564,112,6,-6,89
570,106,6,-6,89
576,100,6,-6,89
582,94,6,-6,89
588,88,6,-6,89
594,82,6,-6,88
600,76,6,-6,88
606,70,6,-6,88
612,64,6,-6,85
618,58,6,-6,81
624,52,6,-6,80
630,46,6,-6,80
636,40,6,-6,80
642,34,6,-6,80
648,28,6,-6,80
654,22,6,-6,80
660,28,6,6,80
666,34,6,6,80
660,40,-6,6,80
654,46,-6,6,73
648,52,-6,6,73
642,58,-6,6,73
636,64,-6,6,73
630,70,-6,6,73
624,76,-6,6,73
618,82,-6,6,73
612,88,-6,6,73
606,94,-6,6,73
600,100,-6,6,73
594,106,-6,6,73
588,112,-6,6,73
582,118,-6,6,73
576,124,-6,6,73
570,130,-6,6,73
564,136,-6,6,73
558,142,-6,6,75
552,148,-6,6,85
546,154,-6,6,96
540,160,-6,6,101
534,166,-6,6,103
528,172,-6,6,104
522,178,-6,6,104
516,184,-6,6,104
510,190,-6,6,104
504,196,-6,6,104
498,202,-6,6,104
492,208,-6,6,104
486,214,-6,6,104
480,220,-6,6,104
474,226,-6,6,104
468,232,-6,6,104
462,238,-6,6,104
456,244,-6,6,104
450,250,-6,6,104
444,256,-6,6,104
438,262,-6,6,104
432,268,-6,6,104
426,274,-6,6,104
420,280,-6,6,104
414,286,-6,6,104
408,292,-6,6,104
402,298,-6,6,108
396,304,-6,6,115
390,310,-6,6,121
384,316,-6,6,124
378,322,-6,6,126
372,328,-6,6,129
366,334,-6,6,134
360,340,-6,6,136
354,346,-6,6,137
348,352,-6,6,137
342,358,-6,6,138
336,364,-6,6,138
330,370,-6,6,138
324,376,-6,6,138
318,382,-6,6,139
312,388,-6,6,141
306,394,-6,6,144
300,400,-6,6,146
294,406,-6,6,149
288,412,-6,6,152
282,418,-6,6,154
276,424,-6,6,155
270,430,-6,6,156
264,436,-6,6,159
258,442,-6,6,162
252,448,-6,6,165
246,454,-6,6,167
240,460,-6,6,171
234,466,-6,6,174
228,472,-6,6,177
222,478,-6,6,180
216,472,-6,-6,182
210,466,-6,-6,185
204,460,-6,-6,187
198,454,-6,-6,188
192,448,-6,-6,190
186,442,-6,-6,191
180,436,-6,-6,192
174,430,-6,-6,193
168,424,-6,-6,194
162,418,-6,-6,194
156,412,-6,-6,194
150,406,-6,-6,194
144,400,-6,-6,194
138,394,-6,-6,194
132,388,-6,-6,194
126,382,-6,-6,194
120,376,-6,-6,194
114,370,-6,-6,194
108,364,-6,-6,194
102,358,-6,-6,194
96,352,-6,-6,194
90,346,-6,-6,194
84,340,-6,-6,194
78,334,-6,-6,194
72,328,-6,-6,194
66,322,-6,-6,194
60,316,-6,-6,194
54,310,-6,-6,194
48,304,-6,-6,194
42,298,-6,-6,194
36,292,-6,-6,194
30,286,-6,-6,194
24,280,-6,-6,194
30,274,6,-6,194
36,268,6,-6,194
42,262,6,-6,194
48,256,6,-6,194
54,250,6,-6,194
60,244,6,-6,194
66,238,6,-6,194
72,232,6,-6,194
78,226,6,-6,194
84,220,6,-6,194
90,214,6,-6,194
96,208,6,-6,194
102,202,6,-6,194
108,196,6,-6,194
114,190,6,-6,194
120,184,6,-6,194
126,178,6,-6,194
132,172,6,-6,194
138,166,6,-6,194
144,160,6,-6,194
150,154,6,-6,194
156,148,6,-6,194
162,142,6,-6,194
168,136,6,-6,194
174,130,6,-6,194
180,124,6,-6,194
186,118,6,-6,194
192,112,6,-6,194
198,106,6,-6,194
204,100,6,-6,194
210,94,6,-6,194
216,88,6,-6,194
222,82,6,-6,194
228,76,6,-6,194
234,70,6,-6,194
240,64,6,-6,194
246,58,6,-6,194
252,52,6,-6,194
258,46,6,-6,194
264,40,6,-6,194
270,34,6,-6,194
276,28,6,-6,194
282,22,6,-6,200
288,28,6,6,233
294,34,6,6,217
300,40,6,6,223
306,46,6,6,227
312,52,6,6,229
318,58,6,6,230
324,64,6,6,230
330,70,6,6,230
336,76,6,6,230
342,82,6,6,230
348,88,6,6,231
354,94,6,6,233
360,100,6,6,235
366,106,6,6,237
372,112,6,6,239
378,118,6,6,240
384,124,6,6,240
390,130,6,6,241
396,136,6,6,243
402,142,6,6,245
408,148,6,6,249
414,154,6,6,253
420,160,6,6,259
426,166,6,6,266
432,172,6,6,273
438,178,6,6,278
444,184,6,6,281
450,190,6,6,284
456,196,6,6,288
462,202,6,6,291
468,208,6,6,293
474,214,6,6,295
480,220,6,6,296
486,226,6,6,297
492,232,6,6,299
498,238,6,6,300
504,244,6,6,301
510,250,6,6,303
516,256,6,6,305
522,262,6,6,308
528,268,6,6,312
534,274,6,6,316
540,280,6,6,319
546,286,6,6,323
552,292,6,6,327
558,298,6,6,333
564,304,6,6,337
570,310,6,6,342
576,316,6,6,345
582,322,6,6,348
588,328,6,6,351
594,334,6,6,356
600,340,6,6,361
606,346,6,6,365
612,352,6,6,367
618,358,6,6,368
624,364,6,6,369
630,370,6,6,372
636,376,6,6,377
642,382,6,6,384
648,388,6,6,389
654,394,6,6,391
660,400,6,6,393
666,406,6,6,395
660,412,-6,6,397
654,418,-6,6,402
648,424,-6,6,395
642,430,-6,6,403
636,436,-6,6,401
630,442,-6,6,401
624,448,-6,6,401
618,454,-6,6,420
612,460,-6,6,403
606,466,-6,6,403
600,472,-6,6,411
594,478,-6,6,402
588,472,-6,-6,381
582,466,-6,-6,382
576,460,-6,-6,378
570,454,-6,-6,377
564,448,-6,-6,385
558,442,-6,-6,398
552,436,-6,-6,398
546,430,-6,-6,382
540,424,-6,-6,390
534,418,-6,-6,339
528,412,-6,-6,323
522,406,-6,-6,322
516,400,-6,-6,376
510,394,-6,-6,376
504,388,-6,-6,288
498,382,-6,-6,284
492,376,-6,-6,367
486,370,-6,-6,287
480,364,-6,-6,362
474,358,-6,-6,259
468,352,-6,-6,404
462,346,-6,-6,355
456,340,-6,-6,259
450,334,-6,-6,228
444,328,-6,-6,352
438,322,-6,-6,404
432,316,-6,-6,198
426,310,-6,-6,266
420,304,-6,-6,336
414,298,-6,-6,264
408,292,-6,-6,237
402,286,-6,-6,305
396,280,-6,-6,404
390,274,-6,-6,343
384,268,-6,-6,226
378,262,-6,-6,209
372,256,-6,-6,340
366,250,-6,-6,340
360,244,-6,-6,341
354,238,-6,-6,201
348,232,-6,-6,338
342,226,-6,-6,311
336,220,-6,-6,236
330,214,-6,-6,314
324,208,-6,-6,404
318,202,-6,-6,323
312,196,-6,-6,240
306,190,-6,-6,241
300,184,-6,-6,395
294,178,-6,-6,257
288,172,-6,-6,311
282,166,-6,-6,342
276,160,-6,-6,307
270,154,-6,-6,288
264,148,-6,-6,348
258,142,-6,-6,352
252,136,-6,-6,296
246,130,-6,-6,390
240,124,-6,-6,324
234,118,-6,-6,330
228,112,-6,-6,334
222,106,-6,-6,334
216,100,-6,-6,356
210,94,-6,-6,390
204,88,-6,-6,292
198,82,-6,-6,324
192,76,-6,-6,356
186,70,-6,-6,384
180,64,-6,-6,361
174,58,-6,-6,263
168,52,-6,-6,291
162,46,-6,-6,352
156,40,-6,-6,306
150,34,-6,-6,261
144,28,-6,-6,337
138,22,-6,-6,390
132,28,-6,6,314
126,34,-6,6,390
120,40,-6,6,362
114,46,-6,6,364
108,52,-6,6,324
102,58,-6,6,280
96,64,-6,6,345
90,70,-6,6,355
84,76,-6,6,364
78,82,-6,6,314
72,88,-6,6,308
66,94,-6,6,339
60,100,-6,6,373
54,106,-6,6,373
48,112,-6,6,317
42,118,-6,6,272
36,124,-6,6,377
30,130,-6,6,280
24,136,-6,6,376
30,142,6,6,235
36,148,6,6,390
42,154,6,6,289
48,160,6,6,197
54,166,6,6,140
60,172,6,6,334
66,178,6,6,95
72,184,6,6,165
78,190,6,6,305
84,196,6,6,352
90,202,6,6,324
96,208,6,6,218
102,214,6,6,243
108,220,6,6,243
114,226,6,6,290
120,232,6,6,188
126,238,6,6,288
132,244,6,6,300
138,250,6,6,291
144,256,6,6,108
150,262,6,6,108
156,268,6,6,227
162,274,6,6,227
168,280,6,6,193
174,286,6,6,176
180,292,6,6,247
186,298,6,6,169
192,304,6,6,203
198,310,6,6,153
204,316,6,6,176
210,322,6,6,169
216,328,6,6,217
222,334,6,6,217
228,340,6,6,135
234,346,6,6,165
240,352,6,6,173
246,358,6,6,267
252,364,6,6,100
258,370,6,6,235
264,376,6,6,246
270,382,6,6,267
276,388,6,6,169
282,394,6,6,130
288,400,6,6,238
294,406,6,6,223
300,412,6,6,152
306,418,6,6,185
312,424,6,6,297
318,430,6,6,305
324,436,6,6,269
330,442,6,6,95
336,448,6,6,291
342,454,6,6,291
348,460,6,6,165
354,466,6,6,200
360,472,6,6,347
366,478,6,6,390
372,472,6,-6,187
378,466,6,-6,323
384,460,6,-6,301
390,454,6,-6,322
396,448,6,-6,225
402,442,6,-6,230
408,436,6,-6,340
414,430,6,-6,340
420,424,6,-6,314
426,418,6,-6,295
432,412,6,-6,297
438,406,6,-6,332
444,400,6,-6,338
450,394,6,-6,353
456,388,6,-6,347
462,382,6,-6,330
468,376,6,-6,364
474,370,6,-6,366
480,364,6,-6,306
486,358,6,-6,306
492,352,6,-6,371
498,346,6,-6,354
504,340,6,-6,370
510,334,6,-6,333
516,328,6,-6,347
522,322,6,-6,378
528,316,6,-6,343
534,310,6,-6,325
540,304,6,-6,375
546,298,6,-6,348
552,292,6,-6,341
558,286,6,-6,368
564,280,6,-6,289
570,274,6,-6,312
576,268,6,-6,325
582,262,6,-6,303
588,256,6,-6,323
594,250,6,-6,309
600,244,6,-6,236
606,238,6,-6,236
612,232,6,-6,268
618,226,6,-6,260
624,220,6,-6,265
630,214,6,-6,220
636,208,6,-6,247
642,202,6,-6,207
648,196,6,-6,123
654,190,6,-6,223
660,184,6,-6,175
666,178,6,-6,169
660,172,-6,-6,179
654,166,-6,-6,162
648,160,-6,-6,155
642,154,-6,-6,154
636,148,-6,-6,149
630,142,-6,-6,151
624,136,-6,-6,169
618,130,-6,-6,119
612,124,-6,-6,151
606,118,-6,-6,150
600,112,-6,-6,135
594,106,-6,-6,139
588,100,-6,-6,137
582,94,-6,-6,169
576,88,-6,-6,169
570,82,-6,-6,128
564,76,-6,-6,97
558,70,-6,-6,165
552,64,-6,-6,165
546,58,-6,-6,147
540,52,-6,-6,141
534,46,-6,-6,169
528,40,-6,-6,135
522,34,-6,-6,142
516,28,-6,-6,151
510,22,-6,-6,157
504,28,-6,6,157
498,34,-6,6,169
492,40,-6,6,173
486,46,-6,6,163
480,52,-6,6,161
474,58,-6,6,160
468,64,-6,6,221
462,70,-6,6,160
456,76,-6,6,192
450,82,-6,6,233
444,88,-6,6,241
438,94,-6,6,169
432,100,-6,6,169
426,106,-6,6,209
420,112,-6,6,212
414,118,-6,6,167
408,124,-6,6,201
402,130,-6,6,249
396,136,-6,6,169
390,142,-6,6,285
384,148,-6,6,199
378,154,-6,6,225
372,160,-6,6,240
366,166,-6,6,209
360,172,-6,6,169
354,178,-6,6,169
348,184,-6,6,224
342,190,-6,6,177
336,196,-6,6,184
330,202,-6,6,262
324,208,-6,6,286
318,214,-6,6,169
312,220,-6,6,169
306,226,-6,6,229
300,232,-6,6,234
294,238,-6,6,210
288,244,-6,6,210
282,250,-6,6,208
276,256,-6,6,225
270,262,-6,6,222
264,268,-6,6,205
258,274,-6,6,206
252,280,-6,6,217
246,286,-6,6,169
240,292,-6,6,225
234,298,-6,6,206
228,304,-6,6,187
222,310,-6,6,230
216,316,-6,6,209
210,322,-6,6,169
204,328,-6,6,175
198,334,-6,6,242
192,340,-6,6,287
186,346,-6,6,166
180,352,-6,6,179
174,358,-6,6,169
168,364,-6,6,224
162,370,-6,6,144
156,376,-6,6,259
150,382,-6,6,169
144,388,-6,6,210
138,394,-6,6,208
132,400,-6,6,185
126,406,-6,6,201
120,412,-6,6,169
114,418,-6,6,163
108,424,-6,6,201
102,430,-6,6,208
96,436,-6,6,209
90,442,-6,6,209
84,448,-6,6,148
78,454,-6,6,203
72,460,-6,6,188
66,466,-6,6,143
60,472,-6,6,165
54,478,-6,6,169
48,472,-6,-6,169
42,466,-6,-6,169
36,460,-6,-6,173
30,454,-6,-6,171
24,448,-6,-6,207
30,442,6,-6,169
36,436,6,-6,169
42,430,6,-6,169
48,424,6,-6,169
54,418,6,-6,169
60,412,6,-6,169
66,406,6,-6,169
72,400,6,-6,169
78,394,6,-6,169
84,388,6,-6,169
90,382,6,-6,169
96,376,6,-6,169
102,370,6,-6,169
108,364,6,-6,169
114,358,6,-6,169
120,352,6,-6,169
126,346,6,-6,169
132,340,6,-6,169
138,334,6,-6,169
144,328,6,-6,169
150,322,6,-6,169
156,316,6,-6,169
162,310,6,-6,169
168,304,6,-6,169
174,298,6,-6,169
180,292,6,-6,169
186,286,6,-6,169
192,280,6,-6,169
198,274,6,-6,169
204,268,6,-6,169
210,262,6,-6,166
216,256,6,-6,160
222,250,6,-6,156
228,244,6,-6,153
234,238,6,-6,152
240,232,6,-6,152
246,226,6,-6,152
252,220,6,-6,152
258,214,6,-6,152
264,208,6,-6,152
270,202,6,-6,152
276,196,6,-6,152
282,190,6,-6,152
288,184,6,-6,152
294,178,6,-6,152
300,172,6,-6,152
306,166,6,-6,152
312,160,6,-6,152
318,154,6,-6,152
324,148,6,-6,152
330,142,6,-6,152
336,136,6,-6,152
342,130,6,-6,152
348,124,6,-6,152
354,118,6,-6,152
360,112,6,-6,151
366,106,6,-6,149
372,100,6,-6,148
378,94,6,-6,148
384,88,6,-6,148
390,82,6,-6,148
396,76,6,-6,147
402,70,6,-6,145
408,64,6,-6,144
414,58,6,-6,144
420,52,6,-6,144
426,46,6,-6,143
432,40,6,-6,143
438,34,6,-6,143
444,28,6,-6,142
450,22,6,-6,142
456,28,6,6,142
462,34,6,6,140
468,40,6,6,142
474,46,6,6,142
480,52,6,6,142
486,58,6,6,144
492,64,6,6,149
498,70,6,6,151
504,76,6,6,153
510,82,6,6,158
516,88,6,6,166
522,94,6,6,171
528,100,6,6,173
534,106,6,6,175
540,112,6,6,177
546,118,6,6,178
552,124,6,6,180
558,130,6,6,184
564,136,6,6,189
570,142,6,6,194
576,148,6,6,196
582,154,6,6,199
588,160,6,6,202
594,166,6,6,204
600,172,6,6,206
606,178,6,6,207
612,184,6,6,207
618,190,6,6,207
624,196,6,6,207
630,202,6,6,207
636,208,6,6,207
642,214,6,6,207
648,220,6,6,209
654,226,6,6,212
660,232,6,6,213
666,238,6,6,215
660,244,-6,6,217
654,250,-6,6,219
648,256,-6,6,221
642,262,-6,6,223
636,268,-6,6,223
630,274,-6,6,224
624,280,-6,6,225
618,286,-6,6,226
612,292,-6,6,226
606,298,-6,6,227
600,304,-6,6,228
594,310,-6,6,229
588,316,-6,6,230
582,322,-6,6,230
576,328,-6,6,230
570,334,-6,6,230
564,340,-6,6,230
558,346,-6,6,230
552,352,-6,6,230
546,358,-6,6,230
540,364,-6,6,230
534,370,-6,6,230
528,376,-6,6,230
522,382,-6,6,230
516,388,-6,6,230
510,394,-6,6,230
504,400,-6,6,230
498,406,-6,6,230
492,412,-6,6,230
486,418,-6,6,230
480,424,-6,6,230
474,430,-6,6,230
468,436,-6,6,230
462,442,-6,6,230
456,448,-6,6,230
450,454,-6,6,230
444,460,-6,6,230
438,466,-6,6,230
432,472,-6,6,230
426,478,-6,6,230
420,472,-6,-6,230
414,466,-6,-6,230
408,460,-6,-6,230
402,454,-6,-6,230
396,448,-6,-6,230
390,442,-6,-6,230
384,436,-6,-6,234
378,430,-6,-6,240
372,424,-6,-6,243
366,418,-6,-6,246
360,412,-6,-6,249
354,406,-6,-6,251
348,400,-6,-6,251
342,394,-6,-6,253
336,388,-6,-6,253
330,382,-6,-6,253
324,376,-6,-6,253
318,370,-6,-6,255
312,364,-6,-6,258
306,358,-6,-6,262
300,352,-6,-6,265
294,346,-6,-6,267
288,340,-6,-6,269
282,334,-6,-6,273
276,328,-6,-6,276
270,322,-6,-6,279
264,316,-6,-6,280
258,310,-6,-6,281
252,304,-6,-6,281
246,298,-6,-6,281
240,292,-6,-6,281
234,286,-6,-6,281
228,280,-6,-6,281
222,274,-6,-6,281
216,268,-6,-6,281
210,262,-6,-6,281
204,256,-6,-6,281
198,250,-6,-6,281
192,244,-6,-6,281
186,238,-6,-6,281
180,232,-6,-6,281
174,226,-6,-6,281
168,220,-6,-6,281
162,214,-6,-6,281
156,208,-6,-6,281
150,202,-6,-6,281
144,196,-6,-6,281
138,190,-6,-6,281
132,184,-6,-6,281
126,178,-6,-6,281
120,172,-6,-6,281
114,166,-6,-6,281
108,160,-6,-6,281
102,154,-6,-6,281
96,148,-6,-6,281
90,142,-6,-6,281
84,136,-6,-6,281
78,130,-6,-6,281
72,124,-6,-6,281
66,118,-6,-6,281
60,112,-6,-6,281
54,106,-6,-6,281
48,100,-6,-6,281
42,94,-6,-6,281
36,88,-6,-6,281
30,82,-6,-6,281
24,76,-6,-6,281
30,70,6,-6,281
36,64,6,-6,254
42,58,6,-6,225
48,52,6,-6,250
54,46,6,-6,222
60,40,6,-6,246
66,34,6,-6,245
72,28,6,-6,245
78,22,6,-6,243
84,28,6,6,218
90,34,6,6,242
96,40,6,6,242
102,46,6,6,217
108,52,6,6,216
114,58,6,6,214
120,64,6,6,234
126,70,6,6,233
132,76,6,6,233
138,82,6,6,233
144,88,6,6,233
150,94,6,6,233
156,100,6,6,213
162,106,6,6,233
168,112,6,6,233
174,118,6,6,235
180,124,6,6,240
186,130,6,6,242
192,136,6,6,244
198,142,6,6,245
204,148,6,6,246
210,154,6,6,247
216,160,6,6,250
222,166,6,6,254
228,172,6,6,261
234,178,6,6,264
240,184,6,6,255
246,190,6,6,257
252,196,6,6,271
258,202,6,6,261
264,208,6,6,275
270,214,6,6,269
276,220,6,6,272
282,226,6,6,281
288,232,6,6,283
294,238,6,6,286
300,244,6,6,289
306,250,6,6,290
312,256,6,6,293
318,262,6,6,289
324,268,6,6,289
330,274,6,6,294
336,280,6,6,295
342,286,6,6,291
348,292,6,6,291
354,298,6,6,296
360,304,6,6,296
366,310,6,6,291
372,316,6,6,294
378,322,6,6,302
384,328,6,6,304
390,334,6,6,308
396,340,6,6,308
402,346,6,6,312
408,352,6,6,313
414,358,6,6,314
420,364,6,6,316
426,370,6,6,318
432,376,6,6,323
438,382,6,6,328
444,388,6,6,333
450,394,6,6,341
456,400,6,6,347
462,406,6,6,350
468,412,6,6,345
474,418,6,6,350
480,424,6,6,352
486,430,6,6,366
492,436,6,6,367
498,442,6,6,367
504,448,6,6,367
510,454,6,6,356
516,460,6,6,358
522,466,6,6,372
528,472,6,6,359
534,478,6,6,373
540,472,6,-6,347
546,466,6,-6,360
552,460,6,-6,373
558,454,6,-6,373
564,448,6,-6,373
570,442,6,-6,373
576,436,6,-6,373
582,430,6,-6,373
588,424,6,-6,373
594,418,6,-6,373
600,412,6,-6,365
606,406,6,-6,359
612,400,6,-6,354
618,394,6,-6,353
624,388,6,-6,336
630,382,6,-6,350
636,376,6,-6,350
642,370,6,-6,336
648,364,6,-6,350
654,358,6,-6,350
660,352,6,-6,336
666,346,6,-6,348
660,340,-6,-6,334
654,334,-6,-6,323
648,328,-6,-6,323
642,322,-6,-6,323
636,316,-6,-6,323
630,310,-6,-6,323
624,304,-6,-6,323
618,298,-6,-6,323
612,292,-6,-6,323
606,286,-6,-6,323
600,280,-6,-6,323
594,274,-6,-6,323
588,268,-6,-6,323
582,262,-6,-6,323
576,256,-6,-6,323
570,250,-6,-6,323
564,244,-6,-6,323
558,238,-6,-6,323
552,232,-6,-6,323
546,226,-6,-6,320
540,220,-6,-6,314
534,214,-6,-6,310
528,208,-6,-6,308
522,202,-6,-6,307
516,196,-6,-6,305
510,190,-6,-6,304
504,184,-6,-6,302
498,178,-6,-6,300
492,172,-6,-6,300
486,166,-6,-6,300
480,160,-6,-6,300
474,154,-6,-6,300
468,148,-6,-6,300
462,142,-6,-6,300
456,136,-6,-6,300
450,130,-6,-6,300
444,124,-6,-6,300
438,118,-6,-6,300
432,112,-6,-6,300
426,106,-6,-6,300
420,100,-6,-6,300
414,94,-6,-6,300
408,88,-6,-6,300
402,82,-6,-6,300
396,76,-6,-6,300
390,70,-6,-6,300
384,64,-6,-6,300
378,58,-6,-6,300
372,52,-6,-6,300
366,46,-6,-6,300
360,40,-6,-6,300
354,34,-6,-6,300
348,28,-6,-6,300
342,22,-6,-6,300
336,28,-6,6,300
330,34,-6,6,300
324,40,-6,6,300
318,46,-6,6,300
312,52,-6,6,300
306,58,-6,6,300
300,64,-6,6,300
294,70,-6,6,300
288,76,-6,6,300
282,82,-6,6,300
276,88,-6,6,300
270,94,-6,6,300
264,100,-6,6,300
258,106,-6,6,300
252,112,-6,6,300
246,118,-6,6,300
240,124,-6,6,300
234,130,-6,6,300
228,136,-6,6,300
222,142,-6,6,300
216,148,-6,6,300
210,154,-6,6,300
204,160,-6,6,300
198,166,-6,6,300
192,172,-6,6,300
186,178,-6,6,300
180,184,-6,6,300
174,190,-6,6,300
168,196,-6,6,300
162,202,-6,6,300
156,208,-6,6,300
150,214,-6,6,300
144,220,-6,6,300
138,226,-6,6,300
132,232,-6,6,300
126,238,-6,6,300
120,244,-6,6,300
114,250,-6,6,300
108,256,-6,6,300
102,262,-6,6,299
96,268,-6,6,295
90,274,-6,6,293
84,280,-6,6,292
78,286,-6,6,291
72,292,-6,6,290
66,298,-6,6,288
60,304,-6,6,286
54,310,-6,6,286
48,316,-6,6,286
42,322,-6,6,286
36,328,-6,6,286
30,334,-6,6,286
24,340,-6,6,286
30,346,6,6,286
36,352,6,6,286
42,358,6,6,286
48,364,6,6,286
54,370,6,6,286
60,376,6,6,286
66,382,6,6,286
72,388,6,6,286
78,394,6,6,286
84,400,6,6,286
90,406,6,6,286
